Genome,Start,Stop,Id,Sample
"gi|117530171|ref|NC_008562.1|",62840,62966,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",62314,62440,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",73590,73716,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",74107,74233,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",157289,157415,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",131880,132006,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",86292,86418,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",87312,87438,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",56278,56404,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",111525,111651,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",156061,156187,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",133696,133822,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",55996,56122,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",49405,49531,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",65731,65857,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",66134,66260,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",4392,4518,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",62567,62693,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",143408,143534,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",104909,105035,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",110255,110381,87.3,Sample_49640
"gi|117530171|ref|NC_008562.1|",144128,144254,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",111744,111870,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",9122,9248,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",114319,114445,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",1710,1836,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",6049,6175,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",14895,15021,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",143780,143906,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",116604,116730,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",51774,51900,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",107307,107433,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",160203,160329,93.79,Sample_49640
"gi|117530171|ref|NC_008562.1|",102795,102921,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",159627,159753,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",23696,23822,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",148590,148716,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",160204,160330,94.57,Sample_49640
"gi|117530171|ref|NC_008562.1|",134103,134229,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",155396,155522,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",67514,67640,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",2179,2305,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",78963,79089,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",100318,100444,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",114475,114601,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",49122,49248,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",8233,8359,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",68920,69046,100,Sample_49640
"gi|117530171|ref|NC_008562.1|",47058,47184,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",158148,158274,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",73958,74084,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",120809,120935,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",92677,92803,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",62507,62633,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",78249,78375,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",3436,3562,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",158309,158435,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",150176,150302,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",117668,117794,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",93930,94056,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",77837,77963,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",93017,93143,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",91674,91800,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",84355,84481,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",89746,89872,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",70849,70975,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",108704,108830,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",15977,16103,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",89165,89291,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",77878,78004,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",90906,91032,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",5418,5544,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",12886,13012,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",8319,8445,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",70336,70462,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",75735,75861,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",136974,137100,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",133283,133409,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",44256,44382,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",71810,71936,89.43,Sample_49640
"gi|117530171|ref|NC_008562.1|",76203,76329,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",126846,126972,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",52186,52312,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",127716,127842,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",57835,57961,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",77115,77241,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",79854,79980,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",99751,99877,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",131078,131204,92.8,Sample_49640
"gi|117530171|ref|NC_008562.1|",20205,20331,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",63243,63369,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",70632,70758,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",72982,73108,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",104279,104405,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",16417,16543,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",67926,68052,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",26425,26551,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",12718,12844,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",60614,60740,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",59406,59532,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",116507,116633,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",114634,114760,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",26666,26792,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",157286,157412,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",128567,128693,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",123522,123648,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",119250,119376,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",148161,148287,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",123154,123280,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",159404,159530,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",100429,100555,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",117639,117765,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",156760,156886,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",52622,52748,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",87425,87551,100,Sample_49640
"gi|117530171|ref|NC_008562.1|",119443,119569,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",105720,105846,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",52721,52847,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",91403,91529,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",52187,52313,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",36359,36485,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",157944,158070,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",74393,74519,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",153414,153540,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",103794,103920,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",84147,84273,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",53236,53362,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",3422,3548,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",148870,148996,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",121926,122052,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",87359,87485,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",1994,2120,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",133978,134104,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",98007,98133,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",69738,69864,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",64230,64356,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",130051,130177,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",7112,7238,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",76963,77089,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",107559,107685,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",107488,107614,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",157232,157358,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",71955,72081,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",272,398,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",68861,68987,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",5181,5307,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",111408,111534,91.53,Sample_49640
"gi|117530171|ref|NC_008562.1|",113740,113866,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",69525,69651,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",21782,21908,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",150155,150281,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",46575,46701,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",75010,75136,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",142478,142604,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",71839,71965,91.05,Sample_49640
"gi|117530171|ref|NC_008562.1|",22050,22176,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",133499,133625,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",132035,132161,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",78445,78571,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",7105,7231,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",11527,11653,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",70389,70515,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",127159,127285,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",43718,43844,92.8,Sample_49640
"gi|117530171|ref|NC_008562.1|",63003,63129,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",71843,71969,91.86,Sample_49640
"gi|117530171|ref|NC_008562.1|",90961,91087,94.21,Sample_49640
"gi|117530171|ref|NC_008562.1|",111495,111621,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",84446,84572,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",86316,86442,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",146140,146266,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",5195,5321,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",131182,131308,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",55426,55552,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",44363,44489,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",3086,3212,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",77384,77510,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",101158,101284,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",148267,148393,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",46484,46610,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",55728,55854,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",120385,120511,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",66117,66243,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",93246,93372,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",94805,94931,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",124671,124797,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",146035,146161,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",3048,3174,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",128906,129032,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",61246,61372,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",132105,132231,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",94624,94750,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",143757,143883,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",156699,156825,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",29197,29323,91.53,Sample_49640
"gi|117530171|ref|NC_008562.1|",87851,87977,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",96121,96247,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",99124,99250,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",158186,158312,95.38,Sample_49640
"gi|117530171|ref|NC_008562.1|",44849,44975,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",61434,61560,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",91949,92075,97.56,Sample_49640
"gi|117530171|ref|NC_008562.1|",52777,52903,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",65034,65160,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",156611,156737,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",57576,57702,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",5788,5914,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",132230,132356,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",9254,9380,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",68086,68212,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",144113,144239,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",11378,11504,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",73477,73603,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",2793,2919,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",74231,74357,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",46711,46837,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",160192,160318,94.57,Sample_49640
"gi|117530171|ref|NC_008562.1|",114458,114584,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",45574,45700,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",150889,151015,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",104009,104135,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",93956,94082,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",83389,83515,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",10731,10857,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",133239,133365,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",52059,52185,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",12207,12333,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",77436,77562,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",83760,83886,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",4061,4187,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",156605,156731,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",104850,104976,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",80923,81049,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",156456,156582,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",55010,55136,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",111448,111574,93.07,Sample_49640
"gi|117530171|ref|NC_008562.1|",116017,116143,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",96108,96234,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",99882,100008,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",46730,46856,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",133791,133917,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",133116,133242,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",51670,51796,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",144310,144436,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",124961,125087,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",74320,74446,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",58514,58640,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",147875,148001,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",128296,128422,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",79517,79643,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",118560,118686,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",151336,151462,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",21022,21148,94.4,Sample_49640
"gi|117530171|ref|NC_008562.1|",121265,121391,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",104467,104593,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",160257,160383,91.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",155935,156061,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",55295,55421,95.12,Sample_49640
"gi|117530171|ref|NC_008562.1|",161739,161865,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",44630,44756,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",125420,125546,88,Sample_49640
"gi|117530171|ref|NC_008562.1|",11831,11957,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",68354,68480,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",32719,32845,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",70217,70343,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",104769,104895,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",68842,68968,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",105265,105391,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",54916,55042,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",73636,73762,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",15244,15370,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",66654,66780,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",103438,103564,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",43975,44101,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",142972,143098,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",74093,74219,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",77346,77472,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",92795,92921,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",65577,65703,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",106720,106846,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",103675,103801,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",3109,3235,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",154814,154940,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",60084,60210,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",59686,59812,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",44484,44610,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",100408,100534,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",134241,134367,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",148841,148967,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",125724,125850,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",151676,151802,100,Sample_49640
"gi|117530171|ref|NC_008562.1|",86091,86217,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",81103,81229,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",81512,81638,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",133637,133763,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",8443,8569,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",47382,47508,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",156918,157044,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",133969,134095,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",98434,98560,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",119992,120118,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",109776,109902,87.3,Sample_49640
"gi|117530171|ref|NC_008562.1|",6204,6330,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",8014,8140,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",158878,159004,87.3,Sample_49640
"gi|117530171|ref|NC_008562.1|",81861,81987,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",148197,148323,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",143799,143925,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",132771,132897,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",3096,3222,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",73096,73222,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",149428,149554,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",47694,47820,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",96245,96371,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",91192,91318,90.69,Sample_49640
"gi|117530171|ref|NC_008562.1|",127490,127616,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",136569,136695,89.6,Sample_49640
"gi|117530171|ref|NC_008562.1|",161163,161289,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",28528,28654,91.26,Sample_49640
"gi|117530171|ref|NC_008562.1|",63844,63970,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",122087,122213,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",77873,77999,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",51071,51197,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",85746,85872,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",101483,101609,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",92705,92831,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",157122,157248,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",156855,156981,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",119091,119217,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",100665,100791,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",52913,53039,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",117387,117513,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",59089,59215,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",119948,120074,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",12562,12688,88.09,Sample_49640
"gi|117530171|ref|NC_008562.1|",68989,69115,99.2,Sample_49640
"gi|117530171|ref|NC_008562.1|",61618,61744,89.68,Sample_49640
"gi|117530171|ref|NC_008562.1|",70463,70589,93.65,Sample_49640
"gi|117530171|ref|NC_008562.1|",70445,70571,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",93219,93345,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",117382,117508,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",117178,117304,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",73224,73350,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",101848,101974,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",61421,61547,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",14120,14246,92.85,Sample_49640
"gi|117530171|ref|NC_008562.1|",82249,82375,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",97886,98012,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",115437,115563,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",117182,117308,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",153509,153635,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",109043,109169,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",69372,69498,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",36769,36895,92.5,Sample_49640
"gi|117530171|ref|NC_008562.1|",56632,56758,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",81548,81674,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",74947,75073,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",150047,150173,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",15834,15960,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",43550,43676,91.93,Sample_49640
"gi|117530171|ref|NC_008562.1|",76022,76148,92.06,Sample_49640
"gi|117530171|ref|NC_008562.1|",158453,158579,98.41,Sample_49640
"gi|117530171|ref|NC_008562.1|",150377,150503,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",65411,65537,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",101113,101239,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",9301,9427,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",46679,46805,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",114596,114722,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",105945,106071,94.44,Sample_49640
"gi|117530171|ref|NC_008562.1|",81812,81938,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",143716,143842,95.23,Sample_49640
"gi|117530171|ref|NC_008562.1|",108893,109019,96.03,Sample_49640
"gi|117530171|ref|NC_008562.1|",86853,86979,88.88,Sample_49640
"gi|117530171|ref|NC_008562.1|",114598,114724,96.82,Sample_49640
"gi|117530171|ref|NC_008562.1|",68180,68306,97.61,Sample_49640
"gi|117530171|ref|NC_008562.1|",101129,101255,90.47,Sample_49640
"gi|117530171|ref|NC_008562.1|",47583,47709,97.36,Sample_49640
"gi|117530171|ref|NC_008562.1|",63566,63692,96.82,Sample_49640
