Genome,Start,Stop,Id,Sample
"gi|971764724|ref|NC_029002.1|",78078,78204,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",83930,84056,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",11512,11638,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",102574,102700,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",94376,94502,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",26519,26645,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",13340,13466,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",168768,168894,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",135704,135830,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",113660,113786,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",130943,131069,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",44503,44629,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",70087,70213,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",66111,66237,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",156921,157047,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",130061,130187,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",85517,85643,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",167535,167661,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",96421,96547,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",16461,16587,90.47,Sample_49641
"gi|971764724|ref|NC_029002.1|",90496,90622,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",145786,145912,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",156581,156707,92.56,Sample_49641
"gi|971764724|ref|NC_029002.1|",98455,98581,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",65730,65856,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",54444,54570,87.69,Sample_49641
"gi|971764724|ref|NC_029002.1|",126373,126499,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",96034,96160,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",163307,163433,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",154651,154777,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",15203,15329,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",109678,109804,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",31298,31424,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",129051,129177,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",124133,124259,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",84509,84635,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",94554,94680,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",19869,19995,84.12,Sample_49641
"gi|971764724|ref|NC_029002.1|",73054,73180,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",479,605,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",85282,85408,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",127899,128025,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",51260,51386,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",67298,67424,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",151607,151733,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",83930,84056,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",37552,37678,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",92727,92853,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",122654,122780,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",105486,105612,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",102092,102218,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",37360,37486,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",11401,11527,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",90356,90482,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",112184,112310,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",143589,143715,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",53127,53253,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",54561,54687,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",85669,85795,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",64463,64589,89.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",131725,131851,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",98846,98972,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",51589,51715,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",40178,40304,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",83634,83760,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",165722,165848,87.5,Sample_49641
"gi|971764724|ref|NC_029002.1|",96665,96791,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",117476,117602,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",81097,81223,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",68504,68630,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",130763,130889,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",156497,156623,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",110318,110444,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",80995,81121,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",2928,3054,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",155661,155787,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",52697,52823,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",159666,159792,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",110305,110431,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",92091,92217,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",146404,146530,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",94310,94436,90.47,Sample_49641
"gi|971764724|ref|NC_029002.1|",141969,142095,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",3579,3705,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",4160,4286,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",4194,4320,90.07,Sample_49641
"gi|971764724|ref|NC_029002.1|",71073,71199,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",100584,100710,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",2033,2159,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",118725,118851,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",116176,116302,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",84842,84968,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",143403,143529,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",2591,2717,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",103711,103837,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",156319,156445,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",22997,23123,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",114339,114465,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",85174,85300,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",31272,31398,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",108766,108892,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",69804,69930,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",108068,108194,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",79814,79940,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",49909,50035,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",118494,118620,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",13340,13466,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",151425,151551,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",41109,41235,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",84902,85028,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",120196,120322,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",159163,159289,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",10693,10819,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",44755,44881,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",125019,125145,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",124495,124621,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",114310,114436,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",13177,13303,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",161242,161368,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",96885,97011,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",85190,85316,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",50671,50797,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",154306,154432,88.09,Sample_49641
"gi|971764724|ref|NC_029002.1|",75384,75510,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",121959,122085,90.47,Sample_49641
"gi|971764724|ref|NC_029002.1|",51772,51898,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",44502,44628,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",136245,136371,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",132211,132337,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",128834,128960,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",132861,132987,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",5789,5915,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",134492,134618,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",70191,70317,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",113338,113464,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",42839,42965,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",70578,70704,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",162728,162854,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",3785,3911,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",111526,111652,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",99428,99554,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",1758,1884,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",41446,41572,94.35,Sample_49641
"gi|971764724|ref|NC_029002.1|",2795,2921,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",16011,16137,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",799,925,87.5,Sample_49641
"gi|971764724|ref|NC_029002.1|",107211,107337,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",86259,86385,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",75,201,95.83,Sample_49641
"gi|971764724|ref|NC_029002.1|",68531,68657,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",66990,67116,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",107840,107966,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",89798,89924,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",168639,168765,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",8654,8780,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",89865,89991,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",163950,164076,90.47,Sample_49641
"gi|971764724|ref|NC_029002.1|",138381,138507,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",98606,98732,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",157863,157989,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",136003,136129,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",119075,119201,88.46,Sample_49641
"gi|971764724|ref|NC_029002.1|",17730,17856,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",98236,98362,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",141500,141626,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",83081,83207,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",137049,137175,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",105165,105291,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",10437,10563,88.88,Sample_49641
"gi|971764724|ref|NC_029002.1|",163720,163846,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",81792,81918,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",107392,107518,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",107994,108120,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",96074,96200,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",26425,26551,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",102818,102944,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",80620,80746,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",49219,49345,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",85752,85878,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",85082,85208,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",157036,157162,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",165026,165152,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",19909,20035,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",123954,124080,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",120879,121005,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",70794,70920,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",82254,82380,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",74713,74839,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",62121,62247,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",113062,113188,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",144123,144249,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",103614,103740,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",12832,12958,91.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",47818,47944,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",164840,164966,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",123018,123144,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",86119,86245,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",79411,79537,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",53087,53213,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",96551,96677,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",127666,127792,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",106833,106959,94.3,Sample_49641
"gi|971764724|ref|NC_029002.1|",2019,2145,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",146418,146544,92.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",95063,95189,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",120507,120633,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",17881,18007,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",24785,24911,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",92632,92758,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",62333,62459,95.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",11854,11980,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",101211,101337,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",158789,158915,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",13651,13777,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",89572,89698,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",65843,65969,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",15171,15297,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",116090,116216,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",1166,1292,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",69841,69967,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",164617,164743,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",162068,162194,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",126446,126572,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",93551,93677,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",78324,78450,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",44888,45014,90.16,Sample_49641
"gi|971764724|ref|NC_029002.1|",154691,154817,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",98012,98138,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",72710,72836,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",134257,134383,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",123115,123241,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",85952,86078,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",108875,109001,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",168935,169061,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",8024,8150,93.75,Sample_49641
"gi|971764724|ref|NC_029002.1|",121679,121805,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",167929,168055,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",105332,105458,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",89232,89358,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",103461,103587,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",101806,101932,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",63519,63645,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",126964,127090,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",94285,94411,90.47,Sample_49641
"gi|971764724|ref|NC_029002.1|",5176,5302,95.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",91671,91797,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",135034,135160,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",105703,105829,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",93450,93576,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",70826,70952,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",14000,14126,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",6928,7054,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",15234,15360,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",152832,152958,95.86,Sample_49641
"gi|971764724|ref|NC_029002.1|",122729,122855,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",8157,8283,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",15782,15908,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",126612,126738,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",150394,150520,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",133008,133134,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",11430,11556,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",113474,113600,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",119129,119255,93.7,Sample_49641
"gi|971764724|ref|NC_029002.1|",53186,53312,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",94376,94502,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",163732,163858,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",159814,159940,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",3927,4053,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",40739,40865,90.76,Sample_49641
"gi|971764724|ref|NC_029002.1|",128159,128285,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",67518,67644,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",66395,66521,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",106448,106574,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",71562,71688,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",44900,45026,94.16,Sample_49641
"gi|971764724|ref|NC_029002.1|",108999,109125,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",42925,43051,90,Sample_49641
"gi|971764724|ref|NC_029002.1|",87005,87131,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",132559,132685,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",90354,90480,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",165012,165138,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",85975,86101,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",143424,143550,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",67652,67778,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",52957,53083,96.49,Sample_49641
"gi|971764724|ref|NC_029002.1|",40122,40248,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",125739,125865,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",89684,89810,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",81025,81151,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",68412,68538,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",37359,37485,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",2322,2448,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",44412,44538,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",84972,85098,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",68135,68261,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",119980,120106,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",41393,41519,93.6,Sample_49641
"gi|971764724|ref|NC_029002.1|",84929,85055,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",67266,67392,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",5295,5421,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",49617,49743,92.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",77322,77448,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",19810,19936,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",11251,11377,88.88,Sample_49641
"gi|971764724|ref|NC_029002.1|",66524,66650,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",50891,51017,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",111018,111144,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",53177,53303,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",107742,107868,88.72,Sample_49641
"gi|971764724|ref|NC_029002.1|",97793,97919,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",70492,70618,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",142167,142293,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",157653,157779,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",67955,68081,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",158105,158231,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",114324,114450,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",2334,2460,96.77,Sample_49641
"gi|971764724|ref|NC_029002.1|",8545,8671,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",66329,66455,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",89399,89525,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",146404,146530,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",121268,121394,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",39835,39961,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",128186,128312,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",123043,123169,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",143561,143687,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",160906,161032,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",132988,133114,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",123243,123369,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",80942,81068,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",82087,82213,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",129195,129321,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",87837,87963,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",116886,117012,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",44485,44611,88.09,Sample_49641
"gi|971764724|ref|NC_029002.1|",138586,138712,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",107564,107690,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",112061,112187,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",154518,154644,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",111720,111846,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",84829,84955,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",113284,113410,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",51881,52007,93.49,Sample_49641
"gi|971764724|ref|NC_029002.1|",89709,89835,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",125925,126051,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",120692,120818,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",169048,169174,92.06,Sample_49641
"gi|971764724|ref|NC_029002.1|",155339,155465,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",44900,45026,94.16,Sample_49641
"gi|971764724|ref|NC_029002.1|",73120,73246,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",19397,19523,99.2,Sample_49641
"gi|971764724|ref|NC_029002.1|",30820,30946,96,Sample_49641
"gi|971764724|ref|NC_029002.1|",86376,86502,86.5,Sample_49641
"gi|971764724|ref|NC_029002.1|",99071,99197,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",75784,75910,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",125084,125210,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",158978,159104,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",65307,65433,95.23,Sample_49641
"gi|971764724|ref|NC_029002.1|",125996,126122,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",21353,21479,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",52802,52928,91.26,Sample_49641
"gi|971764724|ref|NC_029002.1|",49006,49132,95.16,Sample_49641
"gi|971764724|ref|NC_029002.1|",162402,162528,94.44,Sample_49641
"gi|971764724|ref|NC_029002.1|",80008,80134,89.68,Sample_49641
"gi|971764724|ref|NC_029002.1|",41006,41132,96.33,Sample_49641
"gi|971764724|ref|NC_029002.1|",164883,165009,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",100785,100911,96.63,Sample_49641
"gi|971764724|ref|NC_029002.1|",80954,81080,93.65,Sample_49641
"gi|971764724|ref|NC_029002.1|",26167,26293,88.09,Sample_49641
"gi|971764724|ref|NC_029002.1|",70391,70517,96.82,Sample_49641
"gi|971764724|ref|NC_029002.1|",160483,160609,98.41,Sample_49641
"gi|971764724|ref|NC_029002.1|",67135,67261,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",104311,104437,92.85,Sample_49641
"gi|971764724|ref|NC_029002.1|",72502,72628,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",71259,71385,100,Sample_49641
"gi|971764724|ref|NC_029002.1|",91859,91985,96.03,Sample_49641
"gi|971764724|ref|NC_029002.1|",84731,84857,97.61,Sample_49641
"gi|971764724|ref|NC_029002.1|",102469,102595,95.23,Sample_49641
